#Tax ID,Gene ID,Interaction short phrase,product accession.version,product name,PubMed ID (PMID) list,last update timestamp,GeneRIF text
9606,3175,enhanced by,NP_004489.1,hepatocyte nuclear factor 6,18976975,2016-07-26 14:53,Knockdown of one cut homeobox 1 (ONECUT1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,3177,downregulates,NP_001287797.1,equilibrative nucleoside transporter 2 isoform a,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of SLC29A2
9606,3185,enhanced by,NP_004957.1,heterogeneous nuclear ribonucleoprotein F,18187620,2016-07-26 14:53,Knockdown of heterogeneous nuclear ribonucleoprotein F (HNRNPF) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,3187,enhanced by,NP_005511.1,heterogeneous nuclear ribonucleoprotein H isoform a,18854154,2016-07-26 14:53,Knockdown of heterogeneous nuclear ribonucleoprotein H1 (HNRNPH1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,3192,enhanced by,NP_004492.2,heterogeneous nuclear ribonucleoprotein U isoform b,18976975,2016-07-26 14:53,Knockdown of heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A; HNRNPU) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,3213,enhanced by,NP_002137.4,homeobox protein Hox-B3 isoform 1,19460752,2016-07-26 14:53,Knockdown of homeobox B3 (HOXB3) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,3280,enhanced by,NP_005515.1,transcription factor HES-1,18976975,2016-07-26 14:53,Knockdown of hairy and enhancer of split 1 (HES1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,3292,enhanced by,NP_000404.2,17-beta-hydroxysteroid dehydrogenase type 1 isoform 1,19460752,2016-07-26 14:53,Knockdown of hydroxysteroid (17-beta) dehydrogenase 1 (HSD17B1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,3301,enhanced by,NP_001530.1,dnaJ homolog subfamily A member 1 isoform 1,22404213,2016-07-26 14:53,"Knockdown of DnaJ (Hsp40) homolog, subfamily A, member 1 (DNAJA1) by siRNA inhibits HIV-1 replication in CD4+/CCR5+/CXCR4+ TZM-bl HeLa cells"
9606,3308,downregulates,NP_002145.3,heat shock 70 kDa protein 4,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of HSPA4
9606,3329,enhanced by,NP_002147.2,"60 kDa heat shock protein, mitochondrial",23439083,2016-07-26 14:53,"High levels of additive and synergic antiretroviral activity are obtained by using antiretroviral compounds (T1249, 3TC, RAL, or IDV) in PM1 cells stably expressing anti-host shRNAs (IPO7, HSPD1, or ATG16) or anti-HIV shRNAs (Pol, RT, or Nef)"
9606,3337,enhanced by,NP_006136.1,dnaJ homolog subfamily B member 1 isoform 1,18187620,2016-07-26 14:53,"Knockdown of DnaJ (Hsp40) homolog, subfamily B, member 1 (DNAJB1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,3360,enhanced by,NP_000861.1,5-hydroxytryptamine receptor 4 isoform b,19460752,2016-07-26 14:53,"Knockdown of 5-hydroxytryptamine (serotonin) receptor 4, G protein-coupled (HTR4) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,3371,inhibited by,NP_002151.2,tenascin isoform 1 precursor,27182834,2017-09-12 10:58,"HIV-1 is inhibited by TNC (tenascin C), MUC1, and LTF (lactoferrin) as shown through neutralization assays in TZM-bl cells"
9606,3381,enhanced by,NP_004958.2,bone sialoprotein 2 precursor,19460752,2016-07-26 14:53,Knockdown of integrin-binding sialoprotein (IBSP) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,3383,correlates with,NP_000192.2,intercellular adhesion molecule 1 precursor,26849641,2017-09-29 13:46,"HIV-1/HCV co-infection correlates with elevated ICAM1 and VCAM1 serum levels, which relates to disease progression"
9606,3383,enhanced by,NP_000192.2,intercellular adhesion molecule 1 precursor,25985398,2016-07-26 14:53,"HIV-1 (NL4-3 derived NLENG1 (enhanced green fluorescent protein, (EGFP) gene linked with internal ribosome entry site between env and nef genes)) cell-to-cell transmission from lymphocytes to astrocytes requires ICAM1"
9606,3383,incorporates,NP_000192.2,intercellular adhesion molecule 1 precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG, ADIPOQ (ACRP30), CSF3 (GCSF), CXCL1 (GRO), ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,3384,downregulates,NP_001093256.1,intercellular adhesion molecule 2 precursor,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of ICAM2
9606,3386,inhibited by,NP_001535.1,intercellular adhesion molecule 4 isoform 1 precursor,22082156,2016-07-26 14:53,Knockdown of intercellular adhesion molecule 4 (ICAM4) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,3417,enhanced by,NP_005887.2,isocitrate dehydrogenase,18854154,2016-07-26 14:53,"Knockdown of isocitrate dehydrogenase 1 (NADP+), soluble (IDH1) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1"
9606,3417,enhanced by,NP_005887.2,isocitrate dehydrogenase,18187620,2016-07-26 14:53,"Knockdown of isocitrate dehydrogenase 1 (NADP+), soluble (IDH1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,3421,enhanced by,NP_004126.1,isocitrate dehydrogenase,25496667,2016-07-26 14:53,Knockdown of IDH3G by shRNA significantly inhibits HIV-1 replication in CD4+ T-cells
9606,3431,enhanced by,NP_004500.3,sp110 nuclear body protein isoform a,25980612,2016-07-26 14:53,Infectious wild type HIV-1 production is enhanced by 293T cells over-expressing SP110
9606,3431,enhanced by,NP_004500.3,sp110 nuclear body protein isoform a,18187620,2016-07-26 14:53,Knockdown of SP110 nuclear body protein by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,3439,restricted by,NP_076918.1,interferon alpha-1/13 precursor,26719253,2017-09-12 10:58,"HIV-1 replication is restricted by IFNA1/IFNA2 independent of MX2 (MxB) in THP-1, HT-1080, and U87 cells"
9606,3440,restricted by,NP_000596.2,interferon alpha-2 precursor,26719253,2017-09-12 10:58,"HIV-1 replication is restricted by IFNA1/IFNA2 independent of MX2 (MxB) in THP-1, HT-1080, and U87 cells"
9606,3456,upregulates,NP_002167.1,interferon beta precursor,27375111,2017-09-15 11:26,HIV-1 replication upregulates the expression of MX2 and IFNB1 mRNA 24 hours after infection in monocyte-derived Langerhans cells
9606,3458,upregulates,NP_000610.2,interferon gamma precursor,25924204,2017-09-15 11:26,HIV/tuberculosis coinfection upregulates IFNG expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,3484,incorporates,NP_000587.1,insulin-like growth factor-binding protein 1 precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG, ADIPOQ (ACRP30), CSF3 (GCSF), CXCL1 (GRO), ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,3489,downregulates,NP_002169.1,insulin-like growth factor-binding protein 6 precursor,26039376,2017-09-15 11:26,HIV-1 infection downregulates IGFBP6 expression in CEM*174 cells and mixed PBMC from HIV infected patients
9606,3508,enhanced by,NP_002171.2,DNA-binding protein SMUBP-2,18187620,2016-07-26 14:53,Knockdown of immunoglobulin mu binding protein 2 (IGHMBP2) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,3552,enhanced by,NP_000566.3,interleukin-1 alpha precursor,18976975,2016-07-26 14:53,"Knockdown of interleukin 1, alpha (IL1A) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells"
9606,3552,enhanced by,NP_000566.3,interleukin-1 alpha precursor,25980612,2016-07-26 14:53,Infectious wild type HIV-1 production is enhanced by 293T cells over-expressing IL1A
9606,3559,incorporates,NP_000408.1,interleukin-2 receptor subunit alpha isoform 1 precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG, ADIPOQ (ACRP30), CSF3 (GCSF), CXCL1 (GRO), ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,3565,rescued by,NP_000580.1,interleukin-4 isoform 1 precursor,26537673,2017-09-12 10:58,HIV-1 replication in resting peripheral blood CD4 T cells is rescued by IL4; IL4 rescues resting peripheral blood CD4 T cells from HIV-1-induced T cell death
9606,3569,decreases,NP_000591.1,interleukin-6 isoform 1 precursor,26504171,2017-09-15 11:26,"HIV-1 ADA infection decreases production of CXCL8 (IL8), CCL2 (MCP-1), and IL6 at a basal level or after Fc receptor, complement receptor 3, or bacterial stimulation in primary human macrophages"
9606,3569,increases,NP_000591.1,interleukin-6 isoform 1 precursor,26862581,2017-09-15 11:26,"HIV-1 infection increases basal mRNA levels of JUN, IL6, STAT1, CEBPA, RELA, and CEBPG in monocyte derived macrophages"
9606,3570,incorporates,NP_000556.1,interleukin-6 receptor subunit alpha isoform 1 precursor,27211553,2017-09-15 11:26,"HIV-1 infected clinical samples have plasma extracellular vesicles that contain elevated CCL1 (I309), IGFBP1, CCL5 (RANTES), GMCSF, ANG, ADIPOQ (ACRP30), CSF3 (GCSF), CXCL1 (GRO), ICAM1, IL2RA, IL6R, TNFRSF1A, and TIMP1 when compared to healthy donors"
9606,3572,enhanced by,NP_002175.2,interleukin-6 receptor subunit beta isoform 1 precursor,19460752,2016-07-26 14:53,"Knockdown of interleukin 6 signal transducer (IL6ST; gp130, oncostatin M receptor; CD130) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,3574,rescued by,NP_000871.1,interleukin-7 isoform 1 precursor,26537673,2017-09-12 10:58,HIV-1 replication in resting peripheral blood CD4 T cells is rescued by IL7; IL7 rescues resting peripheral blood CD4 T cells from HIV-1-induced T cell death
9606,3574,upregulates,NP_000871.1,interleukin-7 isoform 1 precursor,27400932,2017-09-15 11:26,"Clinical samples of cerebrospinal fluid from patients infected with HIV-1 subtypes B and C exhibited upregulated levels of IL7, IL10, CXCL10 (IP10), CCL2 (MCP1), and CCL3 (MIP1A)"
9606,3576,decreases,NP_000575.1,interleukin-8 isoform 1 precursor,26504171,2017-09-15 11:26,"HIV-1 ADA infection decreases production of CXCL8 (IL8), CCL2 (MCP-1), and IL6 at a basal level or after Fc receptor, completment receptor 3, or bacterial stimulation in primary human macrophages"
9606,3576,upregulates,NP_000575.1,interleukin-8 isoform 1 precursor,27227934,2017-09-15 11:26,"Progressive HIV-1 infection is linked to upregulated CXCL8 (IL8), CXCR1, and PTPN11 (SHP2) expression in PBMC samples from HIV-1 infected children"
9606,3577,upregulates,NP_000625.1,C-X-C chemokine receptor type 1,27227934,2017-09-15 11:26,"Progressive HIV-1 infection is linked to upregulated CXCL8 (IL8), CXCR1, and PTPN11 (SHP2) expression in PBMC samples from HIV-1 infected children"
9606,3586,upregulates,NP_000563.1,interleukin-10 isoform 1 precursor,27400932,2017-09-15 11:26,"Clinical samples of cerebrospinal fluid from patients infected with HIV-1 subtypes B and C exhibited upregulated levels of IL7, IL10, CXCL10 (IP10), CCL2 (MCP1), and CCL3 (MIP1A)"
9606,3593,upregulates,NP_002178.2,interleukin-12 subunit beta precursor,25924204,2017-09-15 11:26,HIV/tuberculosis coinfection upregulates IL12B expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,3601,downregulates,NP_001230468.1,interleukin-15 receptor subunit alpha isoform 3,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of IL15RA
9606,3603,enhanced by,NP_004504.3,pro-interleukin-16 isoform 1,19460752,2016-07-26 14:53,Knockdown of interleukin 16 (IL16) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells
9606,3627,upregulates,NP_001556.2,C-X-C motif chemokine 10 precursor,27355513,2017-09-15 11:26,"HIV-1 infected patient clinical samples exhibit an upregulation of CXCL10 and soluble CD163, which correlates with viral load"
9606,3627,upregulates,NP_001556.2,C-X-C motif chemokine 10 precursor,27400932,2017-09-15 11:26,"Clinical samples of cerebrospinal fluid from patients infected with HIV-1 subtypes B and C exhibited upregulated levels of IL7, IL10, CXCL10 (IP10), CCL2 (MCP1), and CCL3 (MIP1A)"
9606,3627,upregulates,NP_001556.2,C-X-C motif chemokine 10 precursor,27400932,2017-09-15 11:26,Clinical samples of serum from patients infected with HIV-1 subtypes B and C exhibited upregulated levels of CXCL10 (IP10) and CCL5 (RANTES)
9606,3659,requires,NP_002189.1,interferon regulatory factor 1 isoform 1,26506037,2017-09-15 11:26,HIV-1 replication requires IRF1 expression as siRNA knockdown of IRF1 resulted in >90% inhibition of HIV replication in CD4+ T cells and monocytes
9606,3659,upregulates,NP_002189.1,interferon regulatory factor 1 isoform 1,25924204,2017-09-15 11:26,HIV/tuberculosis coinfection upregulates IRF1 expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,3660,upregulates,NP_002190.2,interferon regulatory factor 2,25924204,2017-09-15 11:26,HIV/tuberculosis coinfection upregulates IRF2 expression in pleural fluid mononuclear cells (PFMC) isolated from antiretroviral-naive coinfected patients (relative to patients infected with only tuberculosis)
9606,3676,enhanced by,NP_000876.3,integrin alpha-4 isoform 1 preproprotein,25527342,2016-07-26 14:53,Knockdown of integrin alpha 4 protein by shRNA inhibits HIV-1 infection in primary lymphocytes
9606,3676,upregulates,NP_000876.3,integrin alpha-4 isoform 1 preproprotein,27306505,2017-09-15 11:26,HIV-1 infected patients exhibit an upregulation of ITGA4/ITGB7 positive lymphocytes in peripheral blood of immunological nonresponder clinical samples
9606,3695,enhanced by,NP_000880.1,integrin beta-7 isoform a precursor,"19460752,25527342",2016-07-26 14:53,"Knockdown of integrin, beta 7 (ITGB7) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
9606,3695,upregulates,NP_000880.1,integrin beta-7 isoform a precursor,27306505,2017-09-15 11:26,HIV-1 infected patients exhibit an upregulation of ITGA4/ITGB7 positive lymphocytes in peripheral blood of immunological nonresponder clinical samples
9606,3703,enhanced by,NP_689926.1,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A isoform a,18187620,2016-07-26 14:53,"Knockdown of STT3, subunit of the oligosaccharyltransferase complex, homolog A (STT3A) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells"
9606,3706,enhanced by,NP_002211.1,inositol-trisphosphate 3-kinase A,18187620,2016-07-26 14:53,Knockdown of inositol-trisphosphate 3-kinase A (ITPKA) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,3716,enhanced by,NP_002218.2,tyrosine-protein kinase JAK1 isoform 1,18187620,2016-07-26 14:53,Knockdown of Janus kinase 1 (JAK1) by siRNA inhibits HIV-1 replication in HeLa-derived TZM-bl cells
9606,3716,enhanced by,NP_002218.2,tyrosine-protein kinase JAK1 isoform 1,18976975,2016-07-26 14:53,Knockdown of Janus kinase 1 (JAK1) by siRNA inhibits HIV-1 replication in HeLa P4/R5 cells
9606,3716,inhibited by,NP_002218.2,tyrosine-protein kinase JAK1 isoform 1,17560945,2016-07-26 14:53,Knockdown of Janus kinase 1 (JAK1) by siRNAs significantly enhances HIV-1 replication in human acute monocytic leukemia cells
9606,3717,downregulates,NP_004963.1,tyrosine-protein kinase JAK2 isoform a,26492336,2017-09-15 11:26,Monocyte derived dendritic cells from HIV-infected clinical samples downregulate JAK2 expression
9606,3725,induces,NP_002219.1,transcription factor Jun,26862581,2017-09-15 11:26,"HIV-1 infection induces basal mRNA levels of JUN, IL6, STAT1, CEBPA, RELA, and CEBPG in monocyte derived macrophages"
9606,3726,inhibited by,NP_002220.1,transcription factor JunB,22082156,2016-07-26 14:53,Knockdown of jun B proto-oncogene (JUNB) by siRNA enhances the early stages of HIV-1 replication in HeLa-CD4 cells infected with viral pseudotypes HIV89.6R and HIV8.2N
9606,3732,downregulates,NP_001020015.1,CD82 antigen isoform 2,26439863,2017-09-15 11:26,HIV-1 infection (VSV-G pseudotyped) of CEMT4 T cells downregulates plasma membrane expression of CD82
9606,3735,enhanced by,NP_005539.1,lysine--tRNA ligase isoform 2,18854154,2016-07-26 14:53,Knockdown of lysyl-tRNA synthetase (KARS) by siRNA inhibits the early stages of HIV-1 replication in 293T cells infected with VSV-G pseudotyped HIV-1
9606,3755,enhanced by,NP_002228.2,potassium voltage-gated channel subfamily G member 1,19460752,2016-07-26 14:53,"Knockdown of potassium voltage-gated channel, subfamily G, member 1 (KCNG1) by shRNA library screening inhibits HIV-1 replication in cultured Jurkat T-cells"
